Hashtags,Text,FavCount,Language,Place,UserLocation,RetweetCount,Sentiment,Polarity
,Check out this amazing lady!! âù_ï¸è_Ÿ‘è_Ÿ’ª https://t.co/quPtlFfRFx,2,en,,,0,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",positive
WITBragDay,I was named one of the top 5 South African women in Tech 2017 https://t.co/89Ytm6q8Koâ€_ #WITBragDay  @TechWomen @WAAW_Foundation,28,en,South Africa,Cape Town,4,"Sentiment(polarity=0.25, subjectivity=0.25)",positive
,_Ÿ™Œ_Ÿè» https://t.co/meWYP3JBe0,4,und,,,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
machinetranslation WITBragDay,I've rediscovered myself while working with Machine Translation during my MA in Translation Studies #machinetranslation  #WITBragDay,6,en,,Brasil,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Deeply enjoyyng #WITBragDay https://t.co/Oe4OXTzxTS,1,en,,"San JosÃ©, CA",0,"Sentiment(polarity=0.0, subjectivity=0.4)",neutral
WITBragDay,Ahora toca: Women in Technology _Ÿ‘©â€ç_Ÿ’»_Ÿ’•âœ¨ #WITBragDay https://t.co/a9hSy6rCg3,6,en,,C a n c Ãº n,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,@ManelWatchIre This #WITBragDay https://t.co/QShi4D6x3W,2,en,"Bolton, England",,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
Kenyan Women Tech WITBragDay,"#Kenyan #Women in #Tech Stand Proud on #WITBragDay: https://t.co/bW1EMpvx6P, https://t.co/1yrVIrp8qN https://t.co/RwnaAwejYd",0,en,,Africa,0,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
WITBragDay,"Joined Google 4 yrs ago as a pathologically shy junior SWE, spoke at I/O this year as Android Wear Support lib TL #WITBragDay",108,en,,London,9,"Sentiment(polarity=-0.5, subjectivity=0.5)",negative
womenintech innovation WITBragDay STEM,RT Tiffani_Bova: #womenintech Those who helped create modern tech. Gender diversity is absolutely key to #innovation #WITBragDay #STEM [H/â€_,1,en,,EspaÃ±a,0,"Sentiment(polarity=0.1, subjectivity=0.65)",positive
Kenyan Women Tech WITBragDay,"#Kenyan #Women in #Tech Stand Proud on #WITBragDay: https://t.co/BMK0AwwZQ7, https://t.co/Sn8XkEtSoi https://t.co/i1q5EpwQSp",1,en,,,0,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
WITBragDay,"Is #WITBragDay about gloating about wits or ""Women In It bragging day?""",0,en,,Nairobi,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,I created an API for non-coders to customize data import. Users broke vendor lock-in for 100's of measurement data formats. #WITBragDay https://t.co/HFUvozPNzM,5,en,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Thank you Julie for changing the world and the way we communicate https://t.co/xDzAKOELhC,1,en,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,@BancoMundialLAC @AgendaCAF https://t.co/dZIYgxuoGR,0,und,,LatinoamÃ©rica,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"@alicegoldfuss @ManelWatchIre Fantastic hashtag, inspiring comments _Ÿ‘è_Ÿ™Œ#WITBragDay",2,en,,"Dublin City, Ireland",0,"Sentiment(polarity=0.45, subjectivity=0.95)",positive
WITBragDay,No one had/have to lower the bar to hire me. #WITBragDay,4,en,,"California, USA",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Lots of good stuff here #WITBragDay,1,en,,"San Francisco, CA",0,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",positive
Kenyan Women Tech WITBragDay,"#Kenyan #Women in #Tech Stand Proud on #WITBragDay: https://t.co/caZ8hfr25n, https://t.co/YCvbk9kv9U https://t.co/jyEIbcHO1P",0,en,,Kenya,0,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
,"This is awesome, I didn't know Google had released their open source guide online. https://t.co/X3sVaptqxB",11,en,"San Francisco, CA",San Francisco | Lisbon,0,"Sentiment(polarity=0.5, subjectivity=0.75)",positive
rockon womenintech,Congrats! Pls be in touch if I can help you get to where you are going next. #rockon #womenintech https://t.co/obgGQanG0Z,1,en,,"Jerusalem, Israel",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Congratulations @mikleane I hope you will continue developing for many years! https://t.co/saYlvJOZ31,2,en,,San MartÃ_n del Rey Aurelio,0,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
WITBragDay,#WITBragDay https://t.co/3drxeaFiZm,3,und,,The Cloud,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"I coordinated API development across up to 8 teams, and prevented all but one backward compatible break during our end-spurt. #WITBragDay https://t.co/PSNCBMbsiV",3,en,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,I shepherded a community at @TheASF from incubation into top level. Our goal is to reduce global poverty. #WITBragDay https://t.co/PSNCBMbsiV,6,en,,,2,"Sentiment(polarity=0.25, subjectivity=0.25)",positive
,Ø§Ù„Ù„Ù‡ Ù_Ø±Ø¶Ù_ Ø_Ù„Ù_Ùƒ Ùˆ Ù_ÙƒØ«Ø± Ù…Ù† Ø§Ù…Ø«Ø§Ù„Ùƒ Ùˆ Ù_ÙƒÙˆÙ† Ù…Ù†Ùƒ Ø§Ù„Ø_Ø±Ø_ Ùˆ Ø§Ù„Ø_Ø±Ù_Ø_Ø© https://t.co/rBTbRUJN7j,4,ar,,"Rabat, Morocco",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Taught myself Unreal and Blender to help my team meet a development deadline for a VR Game that I had designed #WITBragDay,3,en,,"Chicago, IL",0,"Sentiment(polarity=-0.4, subjectivity=0.4)",negative
,Seca! https://t.co/203kzjv2c0,0,en,,"Santiago, Chile",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,My small life journey has taught me to TRUST MY STRUGGLE. We all got one at every phase of our lives; TRUST YOUR STRUGGLE _Ÿ__ https://t.co/xy0LBezKrT,5,en,,,2,"Sentiment(polarity=-0.25, subjectivity=0.4)",negative
,"Awesome unique business logo design  just order me...https://t.co/hpVcVR81nD https://t.co/fLBi7voMLm",0,en,,"Naogaon, Bangladesh",0,"Sentiment(polarity=0.6875, subjectivity=1.0)",positive
WITBragDay LadyInTech,#WITBragDay #LadyInTech https://t.co/0KHQ1qFfDp,0,und,,"Dallas, TX",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
FOLLOWERS WITBragDay æ®‹å¸_æ•° SECONDHALF,"GET FREE QUALITY #FOLLOWERS PER DAY_Ÿ’_ https://t.co/PVunHIb02w _Ÿ’_ #WITBragDay #æ®‹å¸_æ•° #SECONDHALF @Chizman_ @mknighs",0,en,,"Port Elizabeth, South Africa",0,"Sentiment(polarity=0.4, subjectivity=0.8)",positive
WITBragDay,"Told not to invest in tech, bc ""you might not be good at it."" Today's portfolio  @evidation @clue @BabyBoxCompany @iodine (exit) #WITBragDay https://t.co/NRB7pbqEfQ",13,en,,New York,1,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",positive
womenintech,You better recognize fools! #womenintech https://t.co/8ctpvAqLDx,2,en,,Brazil,0,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
,"Every time you fill gas, drink/eat food/meat, drive, live in a house - men were involved and some injured or died. Big fucking deal. https://t.co/PQUQcaKahw",0,en,,"Miami, FL",0,"Sentiment(polarity=-0.15454545454545454, subjectivity=0.4666666666666666)",negative
,Para valorizar e enaltecer â™¥ https://t.co/ImTGjGNgL4,2,pt,,Brazil,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
IAMCPWIT STEMWIT P2P Mspartner,"And, it shows. We need more @ShaunaWu's in the world. #IAMCPWIT #STEMWIT #P2P #Mspartner https://t.co/zKrEYMnEon",2,en,,"Seattle, WA (Sammamish)",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WiTBragDay,It's #WiTBragDay! So many amazing women are yet to post including @beki70 @mynatt @ebuie @lovejoycoach @asbruckman @Amy_Liz @SZimmermann &amp;?,2,en,,"Minneapolis, MN  USA",0,"Sentiment(polarity=0.55, subjectivity=0.7)",positive
WITBragDay womenintech,"Lots of inspiring tweets! #WITBragDay #womenintech you're all amazing! https://t.co/YxgsEaProY",7,en,,"Warszawa, Mazowieckie",0,"Sentiment(polarity=0.55, subjectivity=0.95)",positive
WITBragDay,I consistently uncover software bugs and find resolutions/workarounds before the vendor does #WITBragDay,2,en,,Best Coast,1,"Sentiment(polarity=0.25, subjectivity=0.25)",positive
TvLicense Ghana mobilemoney USSD WITBragDay,"If you ever payed your #TvLicense in #Ghana using #mobilemoney, I architectured and wrote all of the #USSD code singlehandedly! #WITBragDay",2,en,"Koforidua, Ghana",GHANA,3,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay AnitaBorg,#WITBragDay taking this challenge too! I was the first #AnitaBorg  Scholar from the University of Nairobi.,19,en,,"Nairobi, Kenya",4,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",positive
WITBragDay,I won the 2016 Microsoft Imagine ML Award and was one of the finalists of the 2014 IBM Master the Mainframe World Championship #WITBragDay,12,en,,"Recife, Brasil",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
tech,".@stephaniecodes Give yourself a pep talk to reaffirm your own accomplishments. The braggers are exceptional, most women struggle in #tech. https://t.co/uHMDTHNJeV",0,en,"Aptos, CA",Santa Cruz County CA,0,"Sentiment(polarity=0.6666666666666666, subjectivity=1.0)",positive
,Another legend. https://t.co/XKbrguALuh,5,en,,...,3,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,#WITBragDay fash5en el 3alam _Ÿ˜Å_Ÿ˜Å @_3adma_ they run the world _ŸŒ_,0,en,"Doha, Qatar",Alpha Centauri,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay Shavuahtov tech sales,#WITBragDay #Shavuahtov Started in #tech  #sales 1.5 years ago &amp; was on the winning team when @cloudyn_buzz acquired by @Microsoft :),5,en,,"Jerusalem, Israel",0,"Sentiment(polarity=0.5, subjectivity=0.875)",positive
WiTBragDay edtech Kenya STEM,"My #WiTBragDay: I was 1st @FulbrightPrgrm awardee to conduct #edtech research w/girls in #Kenya, also earning 1st PhD in my family #STEM",6,en,,"London, UK",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Good one! Gender doesn't matter but skills https://t.co/4cvbuO10cP,2,en,,Nigeria,0,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",positive
WiTBragDay,Keep the #WiTBragDay tweets coming! So inspiring and the most positive thing I've seen on twitter in a reeeeeally long time âù_ï¸è,8,en,"Oporto, Portugal","Oporto, Portugal",0,"Sentiment(polarity=0.22575757575757574, subjectivity=0.6484848484848484)",positive
WITBragDay,"#WITBragDayhttps://t.co/cM0P8qslrj",0,und,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,_Ÿ‘ç https://t.co/6xwbpKbD2S,0,und,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"Every time I get on stage I'm petrified, but love to share my lessons learned with everyone who wants to hear them. So I shine! #WITBragDay",12,en,,Utrecht,0,"Sentiment(polarity=0.35, subjectivity=0.35)",positive
,_Ÿ™Œ_Ÿè_ https://t.co/3xCesXudAC,1,und,,"Albuquerque (via Vegas, NV)",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,_Ÿ‘è_Ÿè__Ÿ‘è_Ÿè__Ÿ‘è_Ÿè_ https://t.co/NpnOnc686i,0,und,,"Accra, Ghana",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
heroine womenintech,#heroine #womenintech https://t.co/wgKJUsetHI,16,und,,"London, England",5,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,A legend. https://t.co/xmySdZYxfz,3,en,,...,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WiTBragDay,Missed checking twitter one day and lost my golden opportunity. #WiTBragDay,4,en,"San Francisco, CA",SF,0,"Sentiment(polarity=0.3, subjectivity=0.5)",positive
,"I reported to her, and she was damn good at it. https://t.co/4I0JRsKhMe",3,en,,Berlin,0,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",positive
stunningcolleague,#stunningcolleague https://t.co/Ged0NSlGqb,3,und,,Los Angeles,2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay anitaborg,#WITBragDay  I mentored two more ladies to win #anitaborg scholarship consecutively from the University of Nairobi,10,en,,"Nairobi, Kenya",2,"Sentiment(polarity=0.8, subjectivity=0.4)",positive
WITBragDay,I helped make this possible by ensuring our scanning centers &amp; OCR pipelines operated reliably! #WITBragDay https://t.co/W1ggYPSReB,17,en,,Brooklyn NY & San Francisco CA,0,"Sentiment(polarity=0.0, subjectivity=1.0)",neutral
WITBragDay,@nikazagar Äçakam tvoj #WITBragDay tweet! :),0,und,,"Vrhnika, Slovenia",0,"Sentiment(polarity=0.5, subjectivity=1.0)",positive
WITBragDay,"Have saved my team hundreds of tedious ""monkey work"" hours with my software and scripts  #WITBragDay",7,en,,The Netherlands,0,"Sentiment(polarity=-0.275, subjectivity=0.5)",negative
WiTBragDay,It's #WiTBragDay! So many amazing women are yet to post including @luiciolfi @KateEhrlich @elisakm @ElisadelGaldo @suefussell @DesireeSy and,3,en,,"Minneapolis, MN  USA",0,"Sentiment(polarity=0.55, subjectivity=0.7)",positive
WITBragDay,"Really enjoying #WITBragDay, so many awesome stories",2,en,,"Berkshire, UK",0,"Sentiment(polarity=0.6666666666666666, subjectivity=0.7000000000000001)",positive
WITBragDay,Told in HS I'd never make it in science; 8 yrs later earned a Master's from the world's premier engineering institution #WITBragDay,17,en,,BOS | SJC,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
Kenyan Women Tech WITBragDay,"#Kenyan #Women in #Tech Stand Proud on #WITBragDay: https://t.co/Rh9nplwXxL, https://t.co/8AX59OvM65 https://t.co/Jdk6SAAdIb",0,en,,Worldwide,0,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
WITbragday,"#WITbragday It feels good to brag about proficiency in technology. Because most of the times, people have assumed I'm shit at tech.",2,en,,Somewhere in the universe,0,"Sentiment(polarity=0.24999999999999997, subjectivity=0.7000000000000001)",positive
WITBragDay,"OK...but I *really* dislike bragging #WITBragDay Some of my writing: https://t.co/S1nZLO7drcMy resume: https://t.co/7zMB4FmrI6",10,en,,Sherwood Oregon,2,"Sentiment(polarity=0.35, subjectivity=0.35)",positive
,_Ÿ‘è_Ÿ‘è https://t.co/NnmSD2Ltw9,0,und,,OUT,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,I love you. https://t.co/CeWjuIZZT7,0,en,,Shangri-la/Utopia ,0,"Sentiment(polarity=0.5, subjectivity=0.6)",positive
WiTBragDay,It's #WiTBragDay! So many amazing women are yet to post including @SeguraEllen @lisagualtieri @LisaTw @baxterkb @kmhoski @indrani_mthies &amp;?,6,en,,"Minneapolis, MN  USA",1,"Sentiment(polarity=0.55, subjectivity=0.7)",positive
,There are so many awesome women in tech out there. This is a fantastic hash tag to explore. https://t.co/RxcyyYsQfX,2,en,,"Brighton, UK",0,"Sentiment(polarity=0.6333333333333333, subjectivity=0.7999999999999999)",positive
WITBragDay,"#WITBragDay &lt;- this is such a great idea _Ÿ”¥_Ÿ”¥_Ÿ”¥_Ÿ”¥_Ÿ”¥ Great to read about so many both inspired and inspiring, successful people.",2,en,,Polska,0,"Sentiment(polarity=0.67, subjectivity=0.79)",positive
WITBragDay DigitalGov,@LynnRob @alicegoldfuss Hi Lynn. I do same at @FMEnvng with a team of amazing women and men.. #WITBragDay #DigitalGov,3,en,"Abuja, Nigeria","New York, USA",0,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",positive
WITBragDay PositiveVibes CS,These #WITBragDay posts are such inspiration boosts I need to brighten my day and my drive for my future career _Ÿ˜__Ÿ˜_ #PositiveVibes #CS,3,en,,"Hayward, CA",0,"Sentiment(polarity=0.0, subjectivity=0.125)",neutral
WITBragDay,I made sure there were USB game controllers for the original iMac launch in 1998. 1/2 #WITBragDay,9,en,,"Berlin, DE",1,"Sentiment(polarity=0.15833333333333333, subjectivity=0.6796296296296296)",positive
WITBragDay,"I am a peer mentor to CS students @evangelinechao , promoted twice in 3years #WITBragDay",10,en,,kenya,2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,_Ÿ™Œ_Ÿè_ https://t.co/CTpFssIA4J,1,und,,Abuja,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WiTBragDay,It's #WiTBragDay! So many amazing women are yet to post - but I can't remember everyone!  @sigchi friends: who else should post?,2,en,,"Minneapolis, MN  USA",0,"Sentiment(polarity=0.55, subjectivity=0.7)",positive
,@Libressan https://t.co/tUsBSaxuVT,1,und,,"Oxford, England",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay womenintech,âù_ï¸è #WITBragDay because it gives opportunity to personally express gratitude to #womenintech that have impacted day to day life https://t.co/9onmg4W8Aq,7,en,,"San Francisco, CA",0,"Sentiment(polarity=0.0, subjectivity=0.3)",neutral
WITBragDay,This shaped definition of the hardware abstraction layer for HID Manager in Mac OS X. All your input is belong to me. 2/2 #WITBragDay,7,en,,"Berlin, DE",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Need to screenshot all these #WITBragDay tweets for inspiration and motivation. This is great,8,en,,lost in the sauce,0,"Sentiment(polarity=0.8, subjectivity=0.75)",positive
,Very cool.  Thank you! @jewree https://t.co/vveLKSGsXt,1,en,,,0,"Sentiment(polarity=0.45499999999999996, subjectivity=0.8450000000000001)",positive
,@PhilBrideaux https://t.co/q73DCFB9Rn,1,und,,"Calgary,Alberta,Canada",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Started as a 'hello world' game programmer intern and evolved into a senior developer in 5 years. Launched 5+ titles #WITBragDay,35,en,,"Tampere, Suomi",4,"Sentiment(polarity=-0.4, subjectivity=0.4)",negative
WITBragDay,I led the PM team that built the first enterprise-ready API platform to market in the early 2000s. I'd forgotten about that... #WITBragDay,14,en,,San Francisco Bay Area,2,"Sentiment(polarity=0.175, subjectivity=0.31666666666666665)",positive
WITBragDay,Luchamos para disminuir la brecha de gÃ©nero dÃ_a a dÃ_a con propuestas tÃ©cnicas  por/para mujeres y toda la comunidad.  _Ÿê§ _Ÿ‘è#WITBragDay,55,es,,Argentina,18,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,.@krithiskkv got an OCJP certification &amp; learned app development. All while raising 2 kids https://t.co/gN5baFM95E  #WITBragDay,5,en,,,3,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,"Cc @shirleyalmosni, @ChouroukHJ, @LesaqueJennifer. You also rock, girls ! https://t.co/R8UgcA68Uy",1,en,,"48.683252,2.353335",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"Teaching and learning TDD with hundreds of devs over 10+ yrs, designed code Katas, wrote many many test cases #WITBragDay",36,en,,"GÃ¶teborg, Sweden",8,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
